,user,artist,weight
810,Adrianne,Moi Caprice,210
811,Adrianne,Nickelback,274
812,Adrianne,Nile,302
813,Adrianne,O.A.R.,348
814,Adrianne,Pearl Jam,443
815,Adrianne,Queen,446
816,Adrianne,Queens of the Stone Age,219
817,Adrianne,Radiohead,481
818,Adrianne,Simple Plan,238
819,Adrianne,Snow Patrol,312
820,Adrianne,Staind,256
821,Adrianne,Switchfoot,492
822,Adrianne,The Cure,293
823,Adrianne,The Floor Is Made Of Lava,402
824,Adrianne,The Fratellis,508
825,Adrianne,The Fray,259
826,Adrianne,The Friday Night Boys,242
827,Adrianne,The Killers,305
828,Adrianne,The Script,556
829,Adrianne,The Wombats,344
830,Adrianne,Theory of a Deadman,336
831,Adrianne,Three Days Grace,400
832,Adrianne,Twiztid,231
833,Adrianne,U2,422
834,Adrianne,Vision System,428
835,Adrianne,Volbeat,304
836,Adrianne,White Lies,314
837,Adrianne,Ximena Abarca,395
838,Adrianne,nevershoutnever!,334
839,Adrianne,ÐÐ¸ÑÐµÐ¹ Ð¸ ÐÐ¶ÑÐ¼Ð°Ð½Ð´Ð¶Ð¸,457
840,Adriena,A Fine Frenzy,1219
841,Adriena,Alanis Morissette,230
842,Adriena,Anna Nalick,185
843,Adriena,Apocalyptica,204
844,Adriena,Arctic Monkeys,234
845,Adriena,Augustana,297
846,Adriena,Avenged Sevenfold,282
847,Adriena,Boys Like Girls,268
848,Adriena,Christina Aguilera,143
849,Adriena,Duffy,126
850,Adriena,Emilie Autumn,780
851,Adriena,Eminem,160
852,Adriena,Escape The Fate,167
853,Adriena,Fall Out Boy,148
854,Adriena,Florence + the Machine,218
855,Adriena,Flyleaf,133
856,Adriena,Fresno,319
857,Adriena,God Or Julie,111
858,Adriena,HIM,191
859,Adriena,Infant Sorrow,490
860,Adriena,Jack's Mannequin,135
861,Adriena,Jay Vaquer,136
862,Adriena,Kate Nash,216
863,Adriena,Kent,907
864,Adriena,Kerli,357
865,Adriena,Leathermouth,252
866,Adriena,My Chemical Romance,250
867,Adriena,Nirvana,183
868,Adriena,Panic! At the Disco,216
869,Adriena,Scarlett Johansson,327
870,Adriena,Silverchair,150
871,Adriena,Sixx:A.M.,176
872,Adriena,Slipknot,154
873,Adriena,Something Corporate,421
874,Adriena,Tegan and Sara,439
875,Adriena,The Dresden Dolls,316
876,Adriena,The Electric Diorama,285
877,Adriena,The Libertines,266
878,Adriena,The Veronicas,606
879,Adriena,The Young Veins,193
880,Adrienne,Act As One,1761
881,Adrienne,Amma The  Has,1820
882,Adrienne,Arthur Freed & Nacio Herb Br..,83
883,Adrienne,CCCP Fedeli alla linea,1045
884,Adrienne,Club Des Belugas,1695
885,Adrienne,Diversity Of By Max Horkheimer,2144
886,Adrienne,Duane Allman,1638
887,Adrienne,Emily Osment,93
888,Adrienne,Francesco De Masi,2084
889,Adrienne,Freakpower,1162
890,Adrienne,Ib Glindemann Orchestra,1546
891,Adrienne,Is,308
892,Adrienne,Kalomoira,271
893,Adrienne,Lake Michiganhuron Ridge Downtown,1690
894,Adrienne,Lata Mangeshkar,467
895,Adrienne,Moi dix Mois,2120
896,Adrienne,Nas,2136
897,Adrienne,Nina Simone,1967
898,Adrienne,One Researcher,2321
899,Adrienne,Paracat,1332
900,Adrienne,Paralleling,1406
901,Adrienne,Philipp Poisel,2354
902,Adrienne,Puget,1517
903,Adrienne,Raven,1796
904,Adrienne,Square-Enix,392
905,Adrienne,Syd Matters,1232
906,Adrienne,Tampa City And,332
907,Adrienne,old boy,983
908,Adrienne,ÐÐ½Ð½Ð° ÐÐµÑÐ¼Ð°Ð½,1565
909,Adrienne,æ°´æ¨¹å¥ã,2381
910,Agata,3 Doors Down,82
911,Agata,Air,95
912,Agata,Amy Winehouse,103
913,Agata,Arctic Monkeys,220
914,Agata,Avril Lavigne,84
915,Agata,Britney Spears,300
916,Agata,Bruno & Marrone,38
917,Agata,Cansei de Ser Sexy,133
918,Agata,Charles Aznavour,76
919,Agata,Cobra Starship,343
920,Agata,Fall Out Boy,446
921,Agata,Gorillaz,101
922,Agata,Hole,87
923,Agata,IRA,154
924,Agata,Incubus,209
925,Agata,Kid Abelha,130
926,Agata,Klaxons,269
927,Agata,Kylie Minogue,82
928,Agata,Lady Gaga,110
929,Agata,Lily Allen,327
930,Agata,Little Boots,299
931,Agata,Maroon 5,84
932,Agata,Miley Cyrus,113
933,Agata,Muse,807
934,Agata,My Chemical Romance,122
935,Agata,MÃ³veis Coloniais de Acaju,64
936,Agata,Oasis,62
937,Agata,Panic! At the Disco,226
938,Agata,Placebo,381
939,Agata,Portishead,79
940,Agata,Queens of the Stone Age,112
941,Agata,Rammstein,123
942,Agata,Regina Spektor,115
943,Agata,September,81
944,Agata,Shakira,121
945,Agata,Silverchair,46
946,Agata,The Killers,205
947,Agata,The Last Shadow Puppets,503
948,Agata,The Strokes,344
949,Agata,The Veronicas,198
950,Agata,Tokio Hotel,125
951,Aggy,3 Doors Down,1224
952,Aggy,Adriana Calcanhotto,1689
953,Aggy,And So I Watch You From Afar,3047
954,Aggy,Arctic Monkeys,2360
955,Aggy,Audioslave,1192
956,Aggy,Cerebral Incubation,19480
957,Aggy,Colbie Caillat,1891
958,Aggy,Coldplay,1995
959,Aggy,Elliott Smith,1562
960,Aggy,Fall Out Boy,1086
961,Aggy,Feist,1374
962,Aggy,Gavin DeGraw,1078
963,Aggy,Iron Butterfly,12682
964,Aggy,James Blunt,1028
965,Aggy,KT Tunstall,1665
966,Aggy,Keane,2100
967,Aggy,Kings of Convenience,2659
968,Aggy,Maroon 5,1933
969,Aggy,McFly,1412
970,Aggy,Meredith Andrews,7789
971,Aggy,Michelle Branch,1177
972,Aggy,Missy Higgins,1539
973,Aggy,Modest Mouse,3083
974,Aggy,Muse,5568
975,Aggy,Oasis,21510
976,Aggy,Paramore,2011
977,Aggy,Red Hot Chili Peppers,2126
978,Aggy,Returning We Hear the Larks,12212
979,Aggy,Silverchair,1548
980,Aggy,Summer Camp,40
981,Aggy,Tegan and Sara,2712
982,Aggy,The Beatles,4705
983,Aggy,The Cure,4418
984,Aggy,The Fray,1408
985,Aggy,The Killers,2352
986,Aggy,The Kooks,2705
987,Aggy,The Perishers,4390
988,Aggy,The Script,1213
989,Aggy,The Shins,3205
990,Aggy,The Smiths,1516
991,Aggy,The Strokes,2868
992,Aggy,The Vines,2476
993,Aggy,The Wreckers,2414
994,Aggy,Travis,2822
995,Aggy,Vertical Horizon,2275
996,Aggy,ãã«ãã°ã©ãã£ãã£,8007
997,Agnella,110,1628
998,Agnella,Abu Ali,1262
999,Agnella,Albert Alexander,1695
1000,Agnella,And Counterpoint,47
1001,Agnella,Black Lung,599
1002,Agnella,Dawn Richard,1454
1003,Agnella,Disco Inferno,134
1004,Agnella,Donnis,1217
1005,Agnella,Endless Inertia,381
1006,Agnella,Especially In Regression,891
1007,Agnella,Green Day & the Cast of American Idiot,1374
1008,Agnella,Guillaume de Machaut,1016
1009,Agnella,Les Chants de Nihil,482
1010,Agnella,Lie In Media,554
1011,Agnella,Lyndon,601
1012,Agnella,Marilyn Mansoon,1176
1013,Agnella,O'Connor,209
1014,Agnella,On Agricultural Alaska,1621
1015,Agnella,Our Lady Peace,70
1016,Agnella,Presence,80
1017,Agnella,Sandstone,993
1018,Agnella,Stockholm Monsters,1414
1019,Agnella,Swingin' Utters,1681
1020,Agnella,The Impacts Genetic Studies,205
1021,Agnella,The Staff In Germany Also,1073
1022,Agnella,To,1668
1023,Agnella,Tyler Kyte,231
1024,Agnella,Value To Citizens May,1306
1025,Agnella,Virginia Tomatoes,1381
1026,Agnella,kill my bleeding smile,660
1027,Agnella,odi,1517
1028,Agnella,stereomotion,1659
1029,Agnella,ä¸ç¬å,948
1030,Agnes,A Supermajority That Underlie,3164
1031,Agnes,Anastacia,55
1032,Agnes,Atomic Kitten,73
1033,Agnes,Available At Five,4908
1034,Agnes,Avril Lavigne,428
1035,Agnes,Billie Piper,52
1036,Agnes,Britney Spears,21516
1037,Agnes,Christina Aguilera,217
1038,Agnes,Christina Milian,52
1039,Agnes,Crystal Bowersox,4077
1040,Agnes,Destiny's Child,138
1041,Agnes,Dido,162
1042,Agnes,El Otro Yo,8883
1043,Agnes,Eve,59
1044,Agnes,Fergie,47
1045,Agnes,Geri Halliwell,264
1046,Agnes,Germany For Physical Structures Into,9110
1047,Agnes,"Gina Rene, Gabriel Rene, Lindsay Lohan, Rachel McAdams, Lacey Chabert, & Amanda Seyfried",77
1048,Agnes,Girls Aloud,144
1049,Agnes,Gorillaz,43
1050,Agnes,Gwen Stefani,187
1051,Agnes,Hannah Montana,321
1052,Agnes,Hilary Duff,1166
1053,Agnes,Holly Valance,116
1054,Agnes,Jamelia,35
1055,Agnes,Jennifer Lopez,254
1056,Agnes,Justin Timberlake,113
1057,Agnes,Kelly Clarkson,274
1058,Agnes,Kylie Minogue,96
1059,Agnes,Lady Sovereign,44
1060,Agnes,Leilah Moreno,3603
1061,Agnes,Lily Allen,98
1062,Agnes,Lindsay Lohan,1346
1063,Agnes,Madison Avenue,42
1064,Agnes,Madonna,68
1065,Agnes,Maroon 5,72
1066,Agnes,Mis-Teeq,146
1067,Agnes,Niyaz,8607
1068,Agnes,Off Minor,2707
1069,Agnes,Otep,2653
1070,Agnes,Pink,159
1071,Agnes,S Club 7,247
1072,Agnes,Samantha Mumba,75
1073,Agnes,Shakira,286
1074,Agnes,Shayne Ward,43
1075,Agnes,Skye Sweetnam,175
1076,Agnes,Sophie Ellis-Bextor,92
1077,Agnes,Stryper,10790
1078,Agnes,Sugababes,72
1079,Agnes,The Cheetah Girls,61
1080,Agnes,The Fray,51
1081,Agnes,Tripleplay,5761
1082,Agretha,3 na Massa,144
1083,Agretha,A Day to Remember,379
1084,Agretha,AC/DC,473
1085,Agretha,Alceu ValenÃ§a  [www.hugoteacher.blogspot.com],198
1086,Agretha,Alkaline Trio,165
1087,Agretha,Amber Pacific,338
1088,Agretha,Belle and Sebastian,746
1089,Agretha,CPM 22,75
1090,Agretha,Canto dos Malditos na Terra do Nunca,286
1091,Agretha,Chico Science & NaÃ§Ã£o Zumbi,1486
1092,Agretha,Coldplay,122
1093,Agretha,Dance of Days,451
1094,Agretha,Excel,1023
1095,Agretha,Forfun,189
1096,Agretha,Funeral for a Friend,300
1097,Agretha,Keane,129
1098,Agretha,L7,183
1099,Agretha,Little Joy,295
1100,Agretha,Lostprophets,58
1101,Agretha,Matchbox Twenty,84
1102,Agretha,Mozart Season,64
1103,Agretha,Natiruts,450
1104,Agretha,Oasis,65
1105,Agretha,Paramore,102
1106,Agretha,Ramones,243
1107,Agretha,Rise Against,86
1108,Agretha,RÃ³tulo,310
1109,Agretha,Saosin,781
1110,Agretha,Sum 41,72
1111,Agretha,The Get Up Kids,177
1112,Agretha,The Morning Light,113
1113,Agretha,The Red Jumpsuit Apparatus,58
1114,Agretha,Travis,104
1115,Agretha,Violins,358
1116,Agretha,Vivendo do Ãcio,188
1117,Agretha,Volver,300
1118,Aigneis,A Flock of Seagulls,596
1119,Aigneis,ABBA,170
1120,Aigneis,ATB,313
1121,Aigneis,Alphaville,658
1122,Aigneis,Bryan Adams,315
1123,Aigneis,Camouflage,2835
1124,Aigneis,Coldplay,263
1125,Aigneis,DELUHI,1376
1126,Aigneis,De/Vision,1216
1127,Aigneis,Depeche Mode,2483
1128,Aigneis,Dr. Ring-Ding & The Senior Allstars,2207
1129,Aigneis,Dual Sessions,881
1130,Aigneis,Electronic,219
1131,Aigneis,Elise Estrada,3481
1132,Aigneis,Erasure,1437
1133,Aigneis,Eurythmics,202
1134,Aigneis,Genesis,220
1135,Aigneis,HÃ©roes del Silencio,351
1136,Aigneis,INXS,531
1137,Aigneis,Icehouse,1068
1138,Aigneis,Jean-Michel Jarre,242
1139,Aigneis,Joy Division,343
1140,Aigneis,Kraftwerk,642
1141,Aigneis,Martin L. Gore,398
1142,Aigneis,Mr Cooper,667
1143,Aigneis,Muse,384
1144,Aigneis,New Order,1650
1145,Aigneis,Nuclear Fission Problems Than,174
1146,Aigneis,Peter Gabriel,313
1147,Aigneis,Phil Collins,255
1148,Aigneis,Playas,508
1149,Aigneis,Red Hot Chili Peppers,361
1150,Aigneis,Robert Palmer,267
1151,Aigneis,Roxette,427
1152,Aigneis,SLAPPER,3228
1153,Aigneis,Simple Minds,5076
1154,Aigneis,Simply Red,364
1155,Aigneis,Skid Row,2617
1156,Aigneis,Spandau Ballet,290
1157,Aigneis,Talking Heads,422
1158,Aigneis,Tears for Fears,305
1159,Aigneis,The Cure,1526
1160,Aigneis,The Velvet Underground,960
1161,Aigneis,U2,2927
1162,Aigneis,Ultravox,1780
1163,Aigneis,a-ha,1152
1164,Aigneis,ë°±ì§ì,3408
1165,Aile,A Perfect Circle,242
1166,Aile,Amiina,143
1167,Aile,AndrÃ©s Calamaro,119
1168,Aile,Astor Piazzolla,78
1169,Aile,Belle and Sebastian,213
1170,Aile,BjÃ¶rk,578
1171,Aile,Bosques de mi Mente,1135
1172,Aile,Camille,265
1173,Aile,Carla Bruni,279
1174,Aile,Charlie Parker,88
1175,Aile,CocoRosie,270
1176,Aile,Coiffeur,786
1177,Aile,Dying Fetus,802
1178,Aile,Explosions in the Sky,72
1179,Aile,Jarabe de Palo,89
1180,Aile,Javier BarrÃ­a,1216
1181,Aile,Jorge Drexler,334
1182,Aile,Joy Division,63
1183,Aile,JÃ³nsi,149
1184,Aile,Kate Nash,157
1185,Aile,Keane,381
1186,Aile,La Sonrisa de Julia,762
1187,Aile,Manuel GarcÃ­a,326
1188,Aile,Maroon 5,176
1189,Aile,Muse,177
1190,Aile,Pearl Jam,39
1191,Aile,Pink Floyd,147
1192,Aile,Porcupine Tree,142
1193,Aile,Radiohead,1384
1194,Aile,Regina Spektor,290
1195,Aile,RÃ¶kkurrÃ³,493
1196,Aile,Sergei Rachmaninoff,171
1197,Aile,Sigur RÃ³s / Hilmar Ãrn Hilmarsson,50
1198,Aile,Smoke City,111
1199,Aile,Snow Patrol,54
1200,Aile,The Killers,196
1201,Aile,The Libertines,42
1202,Aile,The Mars Volta,36
1203,Aile,The Police,200
1204,Aile,The Smiths,39
1205,Ailene,1994!,1259
1206,Ailene,Amanda Woodward,931
1207,Ailene,Angus & Julia Stone,789
1208,Ailene,Arcade Fire,1343
1209,Ailene,Around,15
1210,Ailene,Aziza Mustafa Zadeh,1626
1211,Ailene,Birds of Tokyo,690
1212,Ailene,Clap Your Hands Say Yeah,381
1213,Ailene,Cold War Kids,495
1214,Ailene,Coldplay,299
1215,Ailene,Cordovero,1608
1216,Ailene,Cranes,327
1217,Ailene,Feeder,635
1218,Ailene,Gyroscope,771
1219,Ailene,Interpol,525
1220,Ailene,Kasabian,891
1221,Ailene,Keane,439
1222,Ailene,Klaxons,836
1223,Ailene,Korn,486
1224,Ailene,LCD Soundsystem,468
1225,Ailene,Larry Heard,385
1226,Ailene,Lifehouse,448
1227,Ailene,Linkin Park,502
1228,Ailene,MaxÃ¯mo Park,848
1229,Ailene,Modest Mouse,473
1230,Ailene,Muse,1886
1231,Ailene,Nine Inch Nails,747
1232,Ailene,Officers As Clearcut,1809
1233,Ailene,Placebo,573
1234,Ailene,Sick Puppies,312
1235,Ailene,Silverchair,622
1236,Ailene,Snow Patrol,814
1237,Ailene,The Butterfly Effect,602
1238,Ailene,The Feeling,868
1239,Ailene,The Fratellis,549
1240,Ailene,The Futureheads,413
1241,Ailene,The Living End,378
1242,Ailene,The Pigeon Detectives,343
1243,Ailene,The Shins,485
1244,Ailene,The Subways,512
1245,Ailene,Tomahawk,1838
1246,Ailene,Vanden Plas,108
1247,Ailene,Wolfmother,480
1248,Ailene,Yazoo,1892
1249,Ailene,Yeah Yeah Yeahs,431
1250,Ailene,Youth Group,357
1251,Ailey,5'nizza,3546
1252,Ailey,A Shared When Drought,27507
1253,Ailey,Alestorm,3210
1254,Ailey,Apocalyptica,2105
1255,Ailey,Black Sabbath,8523
1256,Ailey,Blind Guardian,5662
1257,Ailey,Bloodhound Gang,2807
1258,Ailey,Boney neM,4086
1259,Ailey,Children of Bodom,4713
1260,Ailey,Dezperadoz,2343
1261,Ailey,Ennio Morricone,20115
1262,Ailey,Iggy Pop,2098
1263,Ailey,In Extremo,12207
1264,Ailey,Infected Mushroom,4892
1265,Ailey,Iron Maiden,16513
1266,Ailey,King Diamond,3145
1267,Ailey,Korn,3038
1268,Ailey,Korpiklaani,2807
1269,Ailey,Megadeth,2730
1270,Ailey,Mercyful Fate,13700
1271,Ailey,Metallica,62286
1272,Ailey,MotÃ¶rhead,1707
1273,Ailey,N.R.M.,3195
1274,Ailey,Neuro Dubel,17852
1275,Ailey,Nirvana,1161
1276,Ailey,Noize MC,2913
1277,Ailey,Ozzy Osbourne,3658
1278,Ailey,Pantera,3449
1279,Ailey,Robert Miles,2037
1280,Ailey,Running Wild,2339
1281,Ailey,Sepultura,2280
1282,Ailey,Slayer,5490
1283,Ailey,System of a Down,3418
1284,Ailey,The Offspring,12160
1285,Ailey,The Prodigy,2969
1286,Ailey,Trivium,2634
1287,Ailey,ÐÐµÐ»ÑÑÐ¸Ð½,2459
1288,Ailey,ÐÐ°ÑÐµÑÐµÑ,1448
1289,Ailey,Ð ÑÐ±Ð»Ñ,9987
1290,Ailina,311,43
1291,Ailina,Alanis Morissette,54
1292,Ailina,Arctic Monkeys,54
1293,Ailina,Brandon Boyd,41
1294,Ailina,Cansei de Ser Sexy,108
1295,Ailina,Daft Punk,88
1296,Ailina,David Bowie,43
1297,Ailina,Death Cab for Cutie,122
1298,Ailina,Fischerspooner,70
1299,Ailina,Franz Ferdinand,75
1300,Ailina,Gossip,44
1301,Ailina,Imogen Heap,54
1302,Ailina,Incubus,1759
1303,Ailina,Indochine,55
1304,Ailina,Interpol,35
1305,Ailina,Jason Castro,58
1306,Ailina,John Frusciante,114
1307,Ailina,John Mayer,41
1308,Ailina,Kings of Leon,59
1309,Ailina,Klaxons,83
1310,Ailina,Lady Gaga,80
1311,Ailina,Ladytron,41
1312,Ailina,Madonna,80
1313,Ailina,McFly,41
1314,Ailina,Metric,106
1315,Ailina,Nick Carter,52
1316,Ailina,Nirvana,42
1317,Ailina,Placebo,1481
1318,Ailina,R.Sigma,82
1319,Ailina,Rammstein,41
1320,Ailina,Red Hot Chili Peppers,1069
1321,Ailina,Silverchair,51
1322,Ailina,Slipknot,69
1323,Ailina,The Beatles,64
1324,Ailina,The Rorschach Garden,404
1325,Ailina,The Smashing Pumpkins,46
1326,Ailina,The Strokes,58
1327,Ailina,Yeah Yeah Yeahs,237
1328,Ainsley,Adele,3144
1329,Ainsley,Agnes,248
1330,Ainsley,Alicia Keys,352
1331,Ainsley,Amy Macdonald,3054
1332,Ainsley,Anastacia,125
1333,Ainsley,Antonio Banderas,216
1334,Ainsley,Aura Dione,584
1335,Ainsley,B.o.B,523
1336,Ainsley,Black Eyed Peas,1549
1337,Ainsley,Britney Spears,232
1338,Ainsley,Bruno Mars,558
1339,Ainsley,Christina Aguilera,9955
1340,Ainsley,Duffy,421
1341,Ainsley,Eminem,3065
1342,Ainsley,Emma Bunton,467
1343,Ainsley,Hurts,445
1344,Ainsley,Iyaz,117
1345,Ainsley,Jay Sean,241
1346,Ainsley,Justin Timberlake,774
1347,Ainsley,Katy Perry,3619
1348,Ainsley,Kelly Clarkson,702
1349,Ainsley,Kylie Minogue,1278
1350,Ainsley,Lady Gaga,284
1351,Ainsley,Lena,778
1352,Ainsley,Marilyn Monroe,156
1353,Ainsley,Niki Haris,505
1354,Ainsley,Owl City,112
1355,Ainsley,P!nk,10620
1356,Ainsley,Pink,279
1357,Ainsley,Queen,500
1358,Ainsley,Rihanna,6885
1359,Ainsley,Robbie Williams,2956
1360,Ainsley,Robyn,183
1361,Ainsley,Roxette,637
1362,Ainsley,Shakira,917
1363,Ainsley,Suzi Quatro,1075
1364,Ainsley,Take That,374
1365,Ainsley,The Lowerdensity Hethnic,6564
1366,Ainsley,The Pussycat Dolls,137
1367,Ainsley,Tina Turner,1284
1368,Ainslie,Adolescents,120
1369,Ainslie,Alice Cooper,247
1370,Ainslie,Chuck Berry,188
1371,Ainslie,Cultural,488
1372,Ainslie,D.I.,88
1373,Ainslie,David Bowie,385
1374,Ainslie,Descendents,107
1375,Ainslie,Devo,153
1376,Ainslie,Dolly Mixture,205
1377,Ainslie,Marine Girls,208
1378,Ainslie,New York Dolls,93
1379,Ainslie,People,109
1380,Ainslie,Ramones,335
1381,Ainslie,Richard Hell & The Voidoids,73
1382,Ainslie,Rino Cerrone,155
1383,Ainslie,Sham 69,145
1384,Ainslie,Siouxsie and the Banshees,183
1385,Ainslie,Sonic Youth,676
1386,Ainslie,Television Personalities,98
1387,Ainslie,The Adverts,126
1388,Ainslie,The Barbarians,143
1389,Ainslie,The Carpettes,128
1390,Ainslie,The Cramps,275
1391,Ainslie,The Cure,181
1392,Ainslie,The Dictators,81
1393,Ainslie,The Kinks,508
1394,Ainslie,The Litter,128
1395,Ainslie,The Lurkers,153
1396,Ainslie,The Midnight Beast,38
1397,Ainslie,The Monochrome Set,118
1398,Ainslie,The Music Machine,106
1399,Ainslie,The Rolling Stones,193
1400,Ainslie,The Runaways,114
1401,Ainslie,The Saints,118
1402,Ainslie,The Seeds,135
1403,Ainslie,The Sex Pistols,177
1404,Ainslie,The Spits,290
1405,Ainslie,The Standells,145
1406,Ainslie,The Stranglers,121
1407,Ainslie,The Templars,124
1408,Ainslie,The Velvet Underground,176
1409,Ainslie,The Weirdos,234
1410,Ainslie,Tom Waits,141
1411,Ainslie,Wire,91
1412,Ainslie,Yusuf Islam,279
1413,Ajay,181 6998 Behaviors,4058
1414,Ajay,Adam Lambert,65
1415,Ajay,Aiden Grimshaw,86
1416,Ajay,Art Sorority for Girls,5772
1417,Ajay,Avril Lavigne,85
1418,Ajay,BjÃ¶rk,338
1419,Ajay,Cher Lloyd,340
1420,Ajay,Christina Perri,210
1421,Ajay,Cobra Starship,99
1422,Ajay,Demi Lovato,187
1423,Ajay,Diana Vickers,149
1424,Ajay,Duffy,98
1425,Ajay,Eurocopter,1025
1426,Ajay,Evanescence,83
1427,Ajay,Flyleaf,103
1428,Ajay,Fresno,199
1429,Ajay,Glee Cast,318
1430,Ajay,Grand Popo Football Club,5094
1431,Ajay,Green Day,67
1432,Ajay,Grey's Anatomy Cast,348
1433,Ajay,Greyson Chance,73
1434,Ajay,Jessie J,187
1435,Ajay,Joe McElderry,89
1436,Ajay,Kerli,8031
1437,Ajay,Krystal Meyers,100
1438,Ajay,Learning And Of Understanding Has,1838
1439,Ajay,Leona Lewis,285
1440,Ajay,Lily Allen,83
1441,Ajay,Maroon 5,44
1442,Ajay,McFly,117
1443,Ajay,Natalia Kills,397
1444,Ajay,Neon Trees,70
1445,Ajay,Nirvana,38
1446,Ajay,Patrick Doval,1453
1447,Ajay,Placebo,562
1448,Ajay,Rammstein,4930
1449,Ajay,Sellyy,126
1450,Ajay,Shannon Noll,1086
1451,Ajay,Sky Ferreira,78
1452,Ajay,Taylor Swift,423
1453,Ajay,The Cure,98
1454,Ajay,The Maine,58
1455,Ajay,The Pretty Reckless,63
1456,Ajay,The Script,74
1457,Ajay,The Summer Set,58
1458,Ajay,Thiago Pethit,49
1459,Ajay,Vampire Weekend,235
1460,Ajay,VersaEmerge,262
1461,Ajay,Victoria Justice,95
1462,Ajay,Wild Bird Women,5331
1463,Ajay,You Me At Six,253
1464,Alaine,Aina,39
1465,Alaine,Aquaria,44
1466,Alaine,At Vance,38
1467,Alaine,Battlelore,25
1468,Alaine,Children of Bodom,26
1469,Alaine,Dark Moor,185
1470,Alaine,Demons & Wizards,72
1471,Alaine,Derdian,196
1472,Alaine,Domine,34
1473,Alaine,Dragonland,128
1474,Alaine,Dream Evil,28
1475,Alaine,Dream Theater,23
1476,Alaine,Dreamtale,43
1477,Alaine,Edguy,94
1478,Alaine,Firewind,39
1479,Alaine,Freedom Call,95
1480,Alaine,Galneryus,84
1481,Alaine,HammerFall,64
1482,Alaine,Heavenly,82
1483,Alaine,Helloween,142
1484,Alaine,Iced Earth,57
1485,Alaine,Iron Maiden,27
1486,Alaine,Labyrinth,66
1487,Alaine,Lost Horizon,34
1488,Alaine,Luca Turilli's Dreamquest,35
1489,Alaine,Manowar,46
1490,Alaine,Nightwish,39
1491,Alaine,Nocturnal Rites,67
1492,Alaine,Rhapsody of Fire,330
1493,Alaine,Royal Hunt,47
1494,Alaine,Secret Sphere,44
1495,Alaine,Sonata Arctica,145
1496,Alaine,Stratovarius,120
1497,Alaine,Symphonity,37
1498,Alaine,Symphony X,44
1499,Alaine,Vision Divine,47
1500,Alana,Aly & AJ,232
1501,Alana,Ashley Tisdale,2262
1502,Alana,Avril Lavigne,314
1503,Alana,BeyoncÃ©,748
1504,Alana,Britney Spears,15039
1505,Alana,Cascada,890
1506,Alana,Cheryl Cole,178
1507,Alana,Ciara,14744
1508,Alana,Clint Mansell,1428
1509,Alana,CÃ©line Dion,560
1510,Alana,David Guetta,203
1511,Alana,Eminem,223
1512,Alana,European Languages The Glacier Because,7134
1513,Alana,Fergie,269
1514,Alana,Glee Cast,1954
1515,Alana,Hannah Montana,516
1516,Alana,Heidi Montag,322
1517,Alana,Hurts,261
1518,Alana,Justin Timberlake,175
1519,Alana,Kanye West,185
1520,Alana,Katharine McPhee,182
1521,Alana,Katy Perry,1265
1522,Alana,Ke$ha,2034
1523,Alana,Kelly Clarkson,1115
1524,Alana,Kylie Minogue,8359
1525,Alana,Lady Gaga,3410
1526,Alana,Lindsay Lohan,723
1527,Alana,Liz Callaway,265
1528,Alana,Madonna,14426
1529,Alana,Mariah Carey,363
1530,Alana,Michael Jackson,481
1531,Alana,Miley Cyrus,2290
1532,Alana,OneRepublic,256
1533,Alana,P!nk,390
1534,Alana,Paris Hilton,328
1535,Alana,Rihanna,1643
1536,Alana,Selena Gomez & the Scene,605
1537,Alana,Taio Cruz,187
1538,Alana,The Pussycat Dolls,479
1539,Alana,the BUNNY the BEAR,10352
1540,Alana,Ð¢Ð°ÑÐ°ÐºÐ°Ð½Ñ!,10700
1541,Alane,+44,19
1542,Alane,Alkaline Trio,26
1543,Alane,Amusement Parks on Fire,77
1544,Alane,AmÃ¡lia Rodrigues,19
1545,Alane,Ane Brun,18
1546,Alane,Any District Greens Party,73
1547,Alane,Avril Lavigne,17
1548,Alane,Bill Cosby,19
1549,Alane,Bill Hicks,23
1550,Alane,Billy J. Kramer & The Dakotas,61
1551,Alane,Blue October,25
1552,Alane,Blur,14
1553,Alane,Clem Snide,58
1554,Alane,Coldplay,32
1555,Alane,"Crosby, Stills, Nash & Young",22
1556,Alane,Damian Marley,68
1557,Alane,David Gray,30
1558,Alane,Donovan,23
1559,Alane,Doug Stanhope,29
1560,Alane,Eddie Izzard,25
